url,meta_refresh,meta_title,meta_description,meta_keywords,logo,logo_alt,img1,img2,img3,img1_alt,img2_alt,img3_alt,change_link,brand_name,prod_name,text1,text2
shop_menu/set/item/10111.php,,KTS-web 工賃セットメニュー LARGUS SpecD,スーパーローダウンを実現しながら実走行可能な調整範囲を確保。ショート化されたロアブラケットとショックアブソーバー、ハイレートなショートスプリングなどの専用部品を用いて、従来の車高調では不可能なダウン量を確保しています。全下げ状態にすることで迫力のローダウンを実現し、全長を調整する事で自走する事も可能。,,/assets/img/brand/img/1156.gif,SpecD,,,,,,,/shop_menu/sale/item/10111.php,LARGUS[ラルグス],SpecD[スペックD],スーパーローダウンを実現しながら実走行可能な調整範囲を確保。ショート化されたロアブラケットとショックアブソーバー、ハイレートなショートスプリングなどの専用部品を用いて、従来の車高調では不可能なダウン量を確保しています。全下げ状態にすることで迫力のローダウンを実現し、全長を調整する事で自走する事も可能。,・全長調整式・減衰力32段階調整・単筒正立式・防錆塗装・2年保証・オーバーホール対応・ID62スプリング
shop_menu/set/item/10112.php,,KTS-web 工賃セットメニュー LARGUS SpecRS,伸び側・縮み側の減衰力を2wayで独立調整が可能。別体タンク式にすることでストローク量とオイル量を増やし、従来の単筒式では実現不可能だったガスの低圧化を実現。伸び側と縮み側でそれぞれ32段階の調整を行う事が出来るため、より細かなセッティングが可能。,,/assets/img/brand/img/1156.gif,SpecRS,,,,,,,/shop_menu/sale/item/10112.php,LARGUS[ラルグス],SpecRS[スペックRS],伸び側・縮み側の減衰力を2wayで独立調整が可能。別体タンク式にすることでストローク量とオイル量を増やし、従来の単筒式では実現不可能だったガスの低圧化を実現。伸び側と縮み側でそれぞれ32段階の調整を行う事が出来るため、より細かなセッティングが可能。,・全長調整式・減衰力32段階調整伸び縮み独立2way調整・別体タンク式・単筒式・防錆塗装・2年保証・オーバーホール対応・ID62スプリング
shop_menu/set/item/10115.php,,KTS-web 工賃セットメニュー LARGUS 調整式オートレベライザーリンク,オートレベライザー機構とは、車の前後の傾きに応じて自動的に光軸を適正位置に調整してくれる便利な機能です。ローダウンした場合、オートレベライザーがリアが下がったと誤認して自動的に光軸を下げてしまいますが、調整式にすることでそれを適正な値に調整することが可能になります。,,/assets/img/brand/img/1156.gif,調整式オートレベライザーリンク,,,,,,,/shop_menu/sale/item/10115.php,LARGUS[ラルグス],調整式オートレベライザーリンク,オートレベライザー機構とは、車の前後の傾きに応じて自動的に光軸を適正位置に調整してくれる便利な機能です。ローダウンした場合、オートレベライザーがリアが下がったと誤認して自動的に光軸を下げてしまいますが、調整式にすることでそれを適正な値に調整することが可能になります。,・車体取り付け部ボルト径:6mm・ターンバックル式・純正交換ボルトオンタイプ
shop_menu/set/item/10116.php,,KTS-web 工賃セットメニュー 無限 Sports Suspension,スプリングレートアップと減衰力の最適化により、市街地走行での乗り心地を犠牲にすることなく、旋回性能や高速安定性を1ランク向上を実現するスポーツサスペンション。ダンパーとスプリングのアッセンブリ。,,/assets/img/brand/img/1152.gif,Sports Suspension,,,,,,,/shop_menu/sale/item/10116.php,無限[ムゲン],Sports Suspension[スポーツサスペンション],スプリングレートアップと減衰力の最適化により、市街地走行での乗り心地を犠牲にすることなく、旋回性能や高速安定性を1ランク向上を実現するスポーツサスペンション。ダンパーとスプリングのアッセンブリ。,・ダンパー/スプリングセット車種専用セッティング
shop_menu/set/item/10117.php,,KTS-web 工賃セットメニュー nismo S-tuneサスペンションキット,ワインディングをメインとしたストリート走行における速さと快適性を追求したチューニングサスペンション。走行性能をアップしながらも乗り心地を損なわないという事をターゲットにおいて開発。,,/assets/img/brand/img/1122.gif,S-tuneサスペンションキット,,,,,,,/shop_menu/sale/item/10117.php,nismo[ニスモ],S-tuneサスペンションキット[Sチューンサスペンションキット],ワインディングをメインとしたストリート走行における速さと快適性を追求したチューニングサスペンション。走行性能をアップしながらも乗り心地を損なわないという事をターゲットにおいて開発。,・純正形状・減衰力固定式※GT-Rを除く
shop_menu/set/item/10118.php,,KTS-web 工賃セットメニュー nismo SPORTS SPRING,走行性能や乗り心地はそのままに、ベストなローダウンスタイルを実現。もちろん最低地上高等の放棄もすべてクリア。安心して使用いただけます。,,/assets/img/brand/img/1122.gif,SPORTS SPRING,,,,,,,/shop_menu/sale/item/10118.php,nismo[ニスモ],SPORTS SPRING[スポーツスプリング],走行性能や乗り心地はそのままに、ベストなローダウンスタイルを実現。もちろん最低地上高等の放棄もすべてクリア。安心して使用いただけます。,・ローダウンスプリング・保安基準適合商品1年間保証
shop_menu/set/item/10119.php,,KTS-web 工賃セットメニュー nismo SPORTS SUSPENSION KIT,高速道路やワインディングでのスポーツ性能を向上させたラジアルタイヤ用サスペンション。NISMOサスペンションのコンセプトは、「車両が有するストローク量を最大限に活かしたスポーツサスペンションであること」です。,,/assets/img/brand/img/1122.gif,SPORTS SUSPENSION KIT,,,,,,,/shop_menu/sale/item/10119.php,nismo[ニスモ],SPORTS SUSPENSION KIT[スポーツサスペンションキット],高速道路やワインディングでのスポーツ性能を向上させたラジアルタイヤ用サスペンション。NISMOサスペンションのコンセプトは、「車両が有するストローク量を最大限に活かしたスポーツサスペンションであること」です。,・全車種専用設計・走行性能を重視した車高(およそ20mm前後のローダウン)
shop_menu/set/item/10121.php,,KTS-web 工賃セットメニュー OHLINS Type NS,レースカーを見るまでもなく、運動性能を高めようとすると、クルマの重心は低い方が有利。しかし、公道を走るクルマがやみくもに車高を下げるわけにはいきません。オーリンズのショートモデルは、十分なストロークを確保しながら、精悍な姿勢と実用に足りるロードクリアランスを絶妙なバランスで実現しています。,,/assets/img/brand/img/1046.gif,Type NS,,,,,,,/shop_menu/sale/item/10121.php,OHLINS[オーリンズ],Type NS[タイプNS],レースカーを見るまでもなく、運動性能を高めようとすると、クルマの重心は低い方が有利。しかし、公道を走るクルマがやみくもに車高を下げるわけにはいきません。オーリンズのショートモデルは、十分なストロークを確保しながら、精悍な姿勢と実用に足りるロードクリアランスを絶妙なバランスで実現しています。,・ノーマル形状ショートモデル
shop_menu/set/item/10122.php,,KTS-web 工賃セットメニュー OHLINS Type HA,クルマとの一体感を保ちながら地を這うような安定感に満ちたコーナリング。オーリンズ専用のハイテンション直巻スプリングと高精度ショックアブソーバーの組み合わせが、あらゆる走行ステージに異次元の走りをもたらします。車高を微調整できることで、伝統の20段調整はさらに能力を高めます。,,/assets/img/brand/img/1046.gif,Type HA,,,,,,,/shop_menu/sale/item/10122.php,OHLINS[オーリンズ],Type HA[タイプHA],クルマとの一体感を保ちながら地を這うような安定感に満ちたコーナリング。オーリンズ専用のハイテンション直巻スプリングと高精度ショックアブソーバーの組み合わせが、あらゆる走行ステージに異次元の走りをもたらします。車高を微調整できることで、伝統の20段調整はさらに能力を高めます。,・ネジ式車高調整モデル・専用ハイテンション直巻きスプリング・減衰力20段階調整
shop_menu/set/item/10123.php,,KTS-web 工賃セットメニュー OHLINS Type HAL,ストロークとスプリング・プリロード量を変更することなく車高調整が可能な全長調整機構とさらなる軽量化を目指したアルミシリンダー採用モデル（※一部車種を除く）。そのシリンダーにはゴールドアルマイト処理を施し、この上なく美しいアピアランスを実現。アイバッハ社との共同開発したオーリンズ専用の新開発軽量スプリング。定評の20段調整搭載。,,/assets/img/brand/img/1046.gif,Type HAL,,,,,,,/shop_menu/sale/item/10123.php,OHLINS[オーリンズ],Type HAL[タイプHAL],ストロークとスプリング・プリロード量を変更することなく車高調整が可能な全長調整機構とさらなる軽量化を目指したアルミシリンダー採用モデル（※一部車種を除く）。そのシリンダーにはゴールドアルマイト処理を施し、この上なく美しいアピアランスを実現。アイバッハ社との共同開発したオーリンズ専用の新開発軽量スプリング。定評の20段調整搭載。,・ネジ式車高・全長調整モデル・減衰力20段階調整・アイバッハ社共同開発軽量スプリング・アルミシリンダー採用(ゴールドアルマイト)
shop_menu/set/item/10125.php,,KTS-web 工賃セットメニュー OVER TECH STREET TUNING DAMPER for SEDAN,減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。段付きゴムシートの採用でボディ剛性の高い車両に発生する車高調装着時の異音を軽減。,,/assets/img/brand/img/1045.gif,STREET TUNING DAMPER for SEDAN,,,,,,,/shop_menu/sale/item/10125.php,OVER TECH[オーバーテック],STREET TUNING DAMPER for SEDAN[ストリートチューニングダンパー FOR セダン],減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。段付きゴムシートの採用でボディ剛性の高い車両に発生する車高調装着時の異音を軽減。,・減衰力15段調整・複筒式・フルタップ全長調整式・車種専用ブレーキホースブラケット装備・特殊防錆コート・異音防止スラストシート
shop_menu/set/item/10126.php,,KTS-web 工賃セットメニュー OVER TECH STREET TUNING DAMPER for MINIVAN,減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。段付きゴムシートの採用でボディ剛性の高い車両に発生する車高調装着時の異音を軽減。,,/assets/img/brand/img/1045.gif,STREET TUNING DAMPER for MINIVAN,,,,,,,/shop_menu/sale/item/10126.php,OVER TECH[オーバーテック],STREET TUNING DAMPER for MINIVAN[ストリートチューニングダンパー FOR ミニバン],減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。段付きゴムシートの採用でボディ剛性の高い車両に発生する車高調装着時の異音を軽減。,・減衰力15段調整・複筒式・フルタップ全長調整式・車種専用ブレーキホースブラケット装備・特殊防錆コート・異音防止スラストシート
shop_menu/set/item/10127.php,,KTS-web 工賃セットメニュー OVER TECH STREET TUNING DAMPER for K-CAR,減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。,,/assets/img/brand/img/1045.gif,STREET TUNING DAMPER for K-CAR,,,,,,,/shop_menu/sale/item/10127.php,OVER TECH[オーバーテック],STREET TUNING DAMPER for K-CAR[ストリートチューニングダンパー FOR Kカー],減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。,・減衰力15段調整・複筒式・フルタップ全長調整式・車種専用ブレーキホースブラケット装備・特殊防錆コート・異音防止スラストシート
shop_menu/set/item/10128.php,,KTS-web 工賃セットメニュー OVER TECH STREET TUNING DAMPER for SPORTS,減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。,,/assets/img/brand/img/1045.gif,STREET TUNING DAMPER for SPORTS,,,,,,,/shop_menu/sale/item/10128.php,OVER TECH[オーバーテック],STREET TUNING DAMPER for SPORTS[ストリートチューニングダンパー FOR スポーツ],減衰力15段階調整/全長調整（フルタップ）式のコストパーフォマンスに優れた車高調整キット、ストリートチューニングダンパー（S.T.D）。町乗りセッティングからハードな走りまで対応。,・減衰力15段調整・複筒式・フルタップ全長調整式・車種専用ブレーキホースブラケット装備・特殊防錆コート・異音防止スラストシート
shop_menu/set/item/10130.php,,KTS-web 工賃セットメニュー OVER TECH MAX40 リフトアップブロックキット,保安基準上、構造変更を必要としない～40mmを最大上げ幅に設定した『リフトアップブロックキット』です。車種により若干構造や付属品は違いますが基本はフロントストラットソーサー、キャンバー補正ボルト、リアスプリングソーサー、リアショック延長アダプターの4点で車高を上げますので取り付けが簡単で、純正ショック＆スプリングのストロークを活かし乗り心地変化が少ないのが特徴です。,,/assets/img/brand/img/1045.gif,MAX40 リフトアップブロックキット,,,,,,,/shop_menu/sale/item/10130.php,OVER TECH[オーバーテック],MAX40 リフトアップブロックキット[マックス40 リフトアップブロックキット],保安基準上、構造変更を必要としない～40mmを最大上げ幅に設定した『リフトアップブロックキット』です。車種により若干構造や付属品は違いますが基本はフロントストラットソーサー、キャンバー補正ボルト、リアスプリングソーサー、リアショック延長アダプターの4点で車高を上げますので取り付けが簡単で、純正ショック＆スプリングのストロークを活かし乗り心地変化が少ないのが特徴です。,・車高上げ幅～40mm・純正ショックアブソーバー＆純正スプリング対応・構造変更不要(2020年現在の保安基準上)
shop_menu/set/item/10131.php,,KTS-web 工賃セットメニュー RS★R Best☆i,フラッグシップモデルであるSuper☆iの開発で得られたノウハウや基本スペックを惜しみなく注ぎ込み開発された車高調。基本コンセプトやスペックはSuper☆iと同等としながらも、使用部品に量産品を用い、オイルもストリートユースで十分耐えうるレベルの物へと見直すなど、高品質を保ちつつ、よりお求め安い価格帯の製品となっています。,,/assets/img/brand/img/1001.gif,Best☆i,,,,,,,/shop_menu/sale/item/10131.php,RS★R[アールエスアール],Best☆i[ベストアイ],フラッグシップモデルであるSuper☆iの開発で得られたノウハウや基本スペックを惜しみなく注ぎ込み開発された車高調。基本コンセプトやスペックはSuper☆iと同等としながらも、使用部品に量産品を用い、オイルもストリートユースで十分耐えうるレベルの物へと見直すなど、高品質を保ちつつ、よりお求め安い価格帯の製品となっています。,・全長調整式・減衰力36段調整・単筒式・Ti2000スプリング採用・スチールアッパーマウント(一部車種を除く)・ストリートユース向けオイル採用
shop_menu/set/item/10132.php,,KTS-web 工賃セットメニュー RS★R Best☆i Active,Activeシリーズは、純正採用されている電子制御ダンパーに対応しています。これまでの車高調整式サスペンションは、ショックアブソーバーごと取り替えるため電子制御機能を失っていました。Activeシリーズは純正電子制御機能をそのまま採用し、モード切り替えスイッチ等の電子制御機能を生かせる待望の車高調です。,,/assets/img/brand/img/1001.gif,Best☆i Active,,,,,,,/shop_menu/sale/item/10132.php,RS★R[アールエスアール],Best☆i Active[ベストアイ アクティブ],Activeシリーズは、純正採用されている電子制御ダンパーに対応しています。これまでの車高調整式サスペンションは、ショックアブソーバーごと取り替えるため電子制御機能を失っていました。Activeシリーズは純正電子制御機能をそのまま採用し、モード切り替えスイッチ等の電子制御機能を生かせる待望の車高調です。,・全長調整式・減衰力36段調整・単筒式・Ti2000スプリング採用・スチールアッパーマウント(一部車種を除く)・ストリートユース向けオイル採用・純正電子制御システムによる減衰力調整・乗り心地保証・製品保証
shop_menu/set/item/10133.php,,KTS-web 工賃セットメニュー RS★R Basic☆i,減衰力固定でありながら快適性を追求したセッティング。Best☆ⅰを基準として、シンプルな機構(機能)でリーズナブルな仕様となっています。きっちり車高を落としてもしっかりストロークを確保して乗り心地を損なわない、全長調整式・単筒式を採用。 また異音に対しても徹底的に対策し、あらゆる面で快適さを追求しています。乗り心地を追求したセッティングを維持し、安定した走りで疲れを感じさせない引き締まった走りをお約束します。,,/assets/img/brand/img/1001.gif,Basic☆i,,,,,,,/shop_menu/sale/item/10133.php,RS★R[アールエスアール],Basic☆i[ベーシックアイ],減衰力固定でありながら快適性を追求したセッティング。Best☆ⅰを基準として、シンプルな機構(機能)でリーズナブルな仕様となっています。きっちり車高を落としてもしっかりストロークを確保して乗り心地を損なわない、全長調整式・単筒式を採用。 また異音に対しても徹底的に対策し、あらゆる面で快適さを追求しています。乗り心地を追求したセッティングを維持し、安定した走りで疲れを感じさせない引き締まった走りをお約束します。,・全長調整式・単筒式・Ti2000スプリング採用・スチールアッパーマウント(一部車種を除く)・ストリートユース向けオイル採用
shop_menu/set/item/10134.php,,KTS-web 工賃セットメニュー RS★R Basic☆i Active,Activeシリーズは、純正採用されている電子制御ダンパーに対応しています。これまでの車高調整式サスペンションは、ショックアブソーバーごと取り替えるため電子制御機能を失っていました。Activeシリーズは純正電子制御機能をそのまま採用し、モード切り替えスイッチ等の電子制御機能を生かせる待望の車高調です。,,/assets/img/brand/img/1001.gif,Basic☆i Active,,,,,,,/shop_menu/sale/item/10134.php,RS★R[アールエスアール],Basic☆i Active[ベーシンクアイ アクティブ],Activeシリーズは、純正採用されている電子制御ダンパーに対応しています。これまでの車高調整式サスペンションは、ショックアブソーバーごと取り替えるため電子制御機能を失っていました。Activeシリーズは純正電子制御機能をそのまま採用し、モード切り替えスイッチ等の電子制御機能を生かせる待望の車高調です。,・全長調整式・単筒式・Ti2000スプリング採用・スチールアッパーマウント(一部車種を除く)・ストリートユース向けオイル採用・純正電子制御システムによる減衰力調整・製品保証
shop_menu/set/item/10135.php,,KTS-web 工賃セットメニュー RS★R Best☆i C&K,「進化から生まれた『らしさ』へのこだわり」を開発コンセプトに、コンパクト&Kカー向けに専用設計された軽量でコンパクトなNewモデルです。 Best☆iで長年蓄積したノウハウをもとに、各構成パーツの改良や適正化を図り、新形状パーツを採用することにより、コンパクト&Kカーらしいハンドリング特性とスマートな乗り心地を実現。,,/assets/img/brand/img/1001.gif,Best☆i C&K,,,,,,,/shop_menu/sale/item/10135.php,RS★R[アールエスアール],Best☆i C&K[ベストアイ コンパクトカー＆Kカー],「進化から生まれた『らしさ』へのこだわり」を開発コンセプトに、コンパクト&Kカー向けに専用設計された軽量でコンパクトなNewモデルです。 Best☆iで長年蓄積したノウハウをもとに、各構成パーツの改良や適正化を図り、新形状パーツを採用することにより、コンパクト&Kカーらしいハンドリング特性とスマートな乗り心地を実現。,・全長調整式・単筒式・減衰力36段調整・Ti2000スプリング採用・スチールアッパーマウント(一部車種を除く)・ストリートユース向けオイル採用・乗り心地保証・製品保証
shop_menu/set/item/10136.php,,KTS-web 工賃セットメニュー RS★R Black☆i,各車種の初期出荷時は、最低地上高90mm～100mmを確保する設計としながらも、ダウン量に関しては従来のi☆SHOCKシリーズを超えるダウン領域のセッティングが可能。また、Black☆i専用となる超ショートストローク&超ショートケース仕様のショックを各車種毎設計。 減衰力、スプリングレートと共にハード仕様を採用する事により、車体の無駄な動きを抑制して 迫力のダウンフォルムとシャープな走りを実現します。,,/assets/img/brand/img/1001.gif,Black☆i,,,,,,,/shop_menu/sale/item/10136.php,RS★R[アールエスアール],Black☆i[ブラックアイ],各車種の初期出荷時は、最低地上高90mm～100mmを確保する設計としながらも、ダウン量に関しては従来のi☆SHOCKシリーズを超えるダウン領域のセッティングが可能。また、Black☆i専用となる超ショートストローク&超ショートケース仕様のショックを各車種毎設計。 減衰力、スプリングレートと共にハード仕様を採用する事により、車体の無駄な動きを抑制して 迫力のダウンフォルムとシャープな走りを実現します。,・減衰力36段調整・単筒式・全長調整式・スチールアッパーマウント(専用のブラック仕様)・ストリートユース向けオイル採用
shop_menu/set/item/10137.php,,KTS-web 工賃セットメニュー RS★R Black☆i Active,Activeシリーズは、純正採用されている電子制御ダンパーに対応しています。これまでの車高調整式サスペンションは、ショックアブソーバーごと取り替えるため電子制御機能を失っていました。Activeシリーズは純正電子制御機能をそのまま採用し、モード切り替えスイッチ等の電子制御機能を生かせる待望の車高調です。,,/assets/img/brand/img/1001.gif,Black☆i Active,,,,,,,/shop_menu/sale/item/10137.php,RS★R[アールエスアール],Black☆i Active[ブラックアイ アクティブ],Activeシリーズは、純正採用されている電子制御ダンパーに対応しています。これまでの車高調整式サスペンションは、ショックアブソーバーごと取り替えるため電子制御機能を失っていました。Activeシリーズは純正電子制御機能をそのまま採用し、モード切り替えスイッチ等の電子制御機能を生かせる待望の車高調です。,・任意の減衰力調整・単筒式・全長調整式・スチールアッパーマウント(専用のブラック仕様)・ストリートユース向けオイル採用・　純正電子制御システムによる減衰力調整
shop_menu/set/item/10138.php,,KTS-web 工賃セットメニュー RS★R Super☆i,「美しいローフォルムと快適な乗り心地を両立させ、誰もがノーマルとは一味違った乗り味と軽快なハンドリング特性でドライビングが楽しくなる。｣ そんなショックアブソーバーを理想として開発されています。スタイリングにこだわり、インチアップ・ローダウンを施されても、快適で上質な走りを求められる。,,/assets/img/brand/img/1001.gif,Super☆i,,,,,,,/shop_menu/sale/item/10138.php,RS★R[アールエスアール],Super☆i[スーパーアイ],"「美しいローフォルムと快適な乗り心地を両立させ、誰もがノーマルとは一味違った乗り味と軽快なハンドリング特性でドライビングが楽しくなる。｣ そんなショックアブソーバーを理想として開発されています。スタイリングにこだわり、インチアップ・ローダウンを施されても、快適で上質な走りを求められる。""既存の製品では物足りない、 もうワンランク上のサスペンションを""と望まれていたユーザー様にも必ず満足いただける仕上がり。",・全長調整式・減衰力40段調整・単筒式内径Φ40スチールボディ・Ti2000スプリング採用・アルミアッパーマウント※一部車種除く・1年間又は1万キロ保証・オーバーホール可
shop_menu/set/item/10139.php,,KTS-web 工賃セットメニュー RS★R Sports☆i,ワインディングやサーキットでしっかりとした乗り味が得られることをコンセプトに開発されたスポーツ走行向け車高調。スポーツ走行にふさわしいシャープなハンドリング特性と優れたコーナリング特性が得られ、ステージに合わせた幅広いセッティング範囲と 基本性能を持ち合わせています。また、オプション設定にてピロボールアッパーマウント仕様も用意(一部車種除く)。,,/assets/img/brand/img/1001.gif,Sports☆i,,,,,,,/shop_menu/sale/item/10139.php,RS★R[アールエスアール],Sports☆i[スポーツアイ],ワインディングやサーキットでしっかりとした乗り味が得られることをコンセプトに開発されたスポーツ走行向け車高調。スポーツ走行にふさわしいシャープなハンドリング特性と優れたコーナリング特性が得られ、ステージに合わせた幅広いセッティング範囲と 基本性能を持ち合わせています。また、オプション設定にてピロボールアッパーマウント仕様も用意(一部車種除く)。,・減衰力36段調整・単筒式Φ40ボディ(ストラット式はΦ46)・Ti2000スプリング採用・一部車種にヘルパースプリングを設定・スチールアッパーマウント(一部車種を除く)・ピロボールアッパーマウント仕様を設定(一部車種を除く)・充実の製品保証制度
shop_menu/set/item/10140.php,,KTS-web 工賃セットメニュー RS★R TP Best☆i,Super☆iやBest☆iの開発で得られたノウハウを用いて、ハイエース、バモス等のトランスポート車両用に開発された車高調。,,/assets/img/brand/img/1001.gif,TP Best☆i,,,,,,,/shop_menu/sale/item/10140.php,RS★R[アールエスアール],TP Best☆i[トランポ ベストアイ],Super☆iやBest☆iの開発で得られたノウハウを用いて、ハイエース、バモス等のトランスポート車両用に開発された車高調。,・フロント／リア減衰力調整・単筒式φ40スチールボディ・強化トーションバーを採用・ハイエース専用ローダウンリーフスプリング・リア車高調整スペーサー
shop_menu/set/item/10141.php,,KTS-web 工賃セットメニュー RS★R TP Basic☆i,減衰力固定でありながら、TP Best☆iの乗り心地、しっかり感をそのままにシンプルな機構（機能）でリーズナブルな仕様となっています。,,/assets/img/brand/img/1001.gif,TP Basic☆i,,,,,,,/shop_menu/sale/item/10141.php,RS★R[アールエスアール],TP Basic☆i[トランポ ベーシックアイ],減衰力固定でありながら、TP Best☆iの乗り心地、しっかり感をそのままにシンプルな機構（機能）でリーズナブルな仕様となっています。,・単筒式φ40スチールボディ・強化トーションバーを採用・ハイエース専用ローダウンリーフスプリング・リア車高調整スペーサー
shop_menu/set/item/10142.php,,KTS-web 工賃セットメニュー RS★R Racing☆i,スーパー耐久やオーナーズカップで実績を残した仕様をそのままに商品化。サーキットでの開発走行テストを行い、専用品としてチューニングされた商品。,,/assets/img/brand/img/1001.gif,Racing☆i,,,,,,,/shop_menu/sale/item/10142.php,RS★R[アールエスアール],Racing☆i[レーシングアイ],スーパー耐久やオーナーズカップで実績を残した仕様をそのままに商品化。サーキットでの開発走行テストを行い、専用品としてチューニングされた商品。,・サーキット専用チューニング・オーバーホール可能・詳細は商品個別ページをご覧ください。
shop_menu/set/item/10144.php,,KTS-web 工賃セットメニュー RS★R RS☆R DOWN,保安基準を満たすレベルでの大幅なローダウンと30～50％のバネレートアップにより走行性能を向上させる、ＲＳ☆Ｒの主力製品です。 優れた直進安定性・コーナリング性能だけでなく、レーシーなフォルムがクルマの存在感をさらに高めます。 また、ミニバン・ワゴンのフォルムを最大限に生かすローダウン量を設定。 コーナリング時のロールも抑え、シャープな走りを実現します。,,/assets/img/brand/img/1001.gif,RS☆R DOWN,,,,,,,/shop_menu/sale/item/10144.php,RS★R[アールエスアール],RS☆R DOWN[RS-R ダウン],保安基準を満たすレベルでの大幅なローダウンと30～50％のバネレートアップにより走行性能を向上させる、ＲＳ☆Ｒの主力製品です。 優れた直進安定性・コーナリング性能だけでなく、レーシーなフォルムがクルマの存在感をさらに高めます。 また、ミニバン・ワゴンのフォルムを最大限に生かすローダウン量を設定。 コーナリング時のロールも抑え、シャープな走りを実現します。,・ローダウンスプリング・車検対応
shop_menu/set/item/10145.php,,KTS-web 工賃セットメニュー RS★R RS☆R HARD DOWN,サーキットなどでのアグレッシブなドライビングに対応させるため、大幅なバネレートアップとローダウンを実現。,,/assets/img/brand/img/1001.gif,RS☆R HARD DOWN,,,,,,,/shop_menu/sale/item/10145.php,RS★R[アールエスアール],RS☆R HARD DOWN[RS-R ハードダウン],サーキットなどでのアグレッシブなドライビングに対応させるため、大幅なバネレートアップとローダウンを実現。,・ローダウンスプリング・サーキットユース
shop_menu/set/item/10146.php,,KTS-web 工賃セットメニュー RS★R RS☆R SUPER DOWN,デモカー、ショーモデル用に設定された超ローダウンサスタイプ(最低地上高を確保していませんので、一般道での走行は出来ません)。,,/assets/img/brand/img/1001.gif,RS☆R SUPER DOWN,,,,,,,/shop_menu/sale/item/10146.php,RS★R[アールエスアール],RS☆R SUPER DOWN[RS-R スーパーダウン],デモカー、ショーモデル用に設定された超ローダウンサスタイプ(最低地上高を確保していませんので、一般道での走行は出来ません)。,・ローダウンスプリング・超ローダウンタイプ
shop_menu/set/item/10147.php,,KTS-web 工賃セットメニュー RS★R Ti2000 DOWN,保安基準を満たすレベルでの大幅なローダウンと30～50％のバネレートアップにより走行性能を向上させる、ＲＳ☆Ｒの主力製品です。 優れた直進安定性・コーナリング性能だけでなく、レーシーなフォルムがクルマの存在感をさらに高めます。 また、ミニバン・ワゴンのフォルムを最大限に生かすローダウン量を設定。 コーナリング時のロールも抑え、シャープな走りを実現します。Ti2000スプリングはチタン配合の新素材が耐ヘタリ性をはじめ、あらゆる面でダントツの性能を発揮。 最高峰だからこそできる「ヘタリ永久保証」付きです。,,/assets/img/brand/img/1001.gif,Ti2000 DOWN,,,,,,,/shop_menu/sale/item/10147.php,RS★R[アールエスアール],Ti2000 DOWN[Ti2000 ダウン],保安基準を満たすレベルでの大幅なローダウンと30～50％のバネレートアップにより走行性能を向上させる、ＲＳ☆Ｒの主力製品です。 優れた直進安定性・コーナリング性能だけでなく、レーシーなフォルムがクルマの存在感をさらに高めます。 また、ミニバン・ワゴンのフォルムを最大限に生かすローダウン量を設定。 コーナリング時のロールも抑え、シャープな走りを実現します。Ti2000スプリングはチタン配合の新素材が耐ヘタリ性をはじめ、あらゆる面でダントツの性能を発揮。 最高峰だからこそできる「ヘタリ永久保証」付きです。,・ローダウンスプリング・車検対応・Ti2000スプリングヘタリ永久保証制度
shop_menu/set/item/10148.php,,KTS-web 工賃セットメニュー RS★R Ti2000 SUPER DOWN,デモカー、ショーモデル用に設定した超ローダウンサスタイプ(最低地上高を確保していませんので、一般道での走行は出来ません)。Ti2000スプリングはチタン配合の新素材が耐ヘタリ性をはじめ、あらゆる面でダントツの性能を発揮。 最高峰だからこそできる「ヘタリ永久保証」付きです。,,/assets/img/brand/img/1001.gif,Ti2000 SUPER DOWN,,,,,,,/shop_menu/sale/item/10148.php,RS★R[アールエスアール],Ti2000 SUPER DOWN[Ti2000 スーパーダウン],デモカー、ショーモデル用に設定した超ローダウンサスタイプ(最低地上高を確保していませんので、一般道での走行は出来ません)。Ti2000スプリングはチタン配合の新素材が耐ヘタリ性をはじめ、あらゆる面でダントツの性能を発揮。 最高峰だからこそできる「ヘタリ永久保証」付きです。,・ローダウンスプリング・超ローダウンタイプ・Ti2000スプリングヘタリ永久保証制度
